start,end,length
35982,35271,40.721999999999994
35273,35274,78.707
35274,35273,78.707
35273,36460,94.828
36460,35273,94.828
35273,37687,240.156
37687,35273,240.156
35274,35275,76.453
35275,35274,76.453
35274,37688,212.354
37688,35274,212.354
35275,35276,76.781
35276,35275,76.781
35275,48461,186.714
48461,35275,186.714
35276,35277,75.425
35277,35276,75.425
35276,36758,135.904
36758,35276,135.904
35277,51618,149.576
35278,35279,117.65199999999999
35279,35278,117.65199999999999
35278,36913,286.9429999999999
36913,35278,286.9429999999999
35279,53977,48.288
53977,35279,48.288
35279,37495,195.63299999999998
37495,35279,195.63299999999998
35280,35281,83.474
35281,35280,83.474
35280,41737,38.379
41737,35280,38.379
35280,41307,320.54699999999997
41307,35280,320.54699999999997
35281,35282,51.323
35282,35281,51.323
35282,35283,390.49
35283,35282,390.49
35282,39406,47.769
39406,35282,47.769
35283,35284,175.134
35284,35283,175.134
35283,37745,87.245
37745,35283,87.245
35284,35285,22.613
35285,35284,22.613
35284,38701,74.177
38701,35284,74.177
35285,35286,127.332
35286,35285,127.332
35285,36419,115.349
36419,35285,115.349
35286,35287,81.586
35287,35286,81.586
35286,48340,30.388
48340,35286,30.388
35287,39399,83.566
39399,35287,83.566
35287,52925,79.171
52925,35287,79.171
35288,40713,196.21799999999996
40713,35288,196.21799999999996
35288,38636,261.166
38636,35288,261.166
35289,35290,99.804
35290,35289,99.804
35289,38995,196.077
38995,35289,196.077
35289,41268,27.814
41268,35289,27.814
35290,35291,74.082
35291,35290,74.082
35291,35292,9.235
35292,35291,9.235
35293,37679,83.9
37679,35293,83.9
35293,37678,81.233
37678,35293,81.233
35293,35294,148.264
35294,35293,148.264
35294,43413,10.09
43413,35294,10.09
35294,39821,192.38099999999997
39821,35294,192.38099999999997
35295,38014,241.80700000000002
38014,35295,241.80700000000002
35295,39882,21.967
39882,35295,21.967
35295,40906,222.148
40906,35295,222.148
35296,35362,76.126
35362,35296,76.126
35296,37347,322.578
37347,35296,322.578
35296,37694,74.232
37694,35296,74.232
35296,35297,118.206
35297,35363,77.723
35297,34299,117.176
35298,35299,77.106
35298,34668,78.46600000000001
35299,35365,75.513
35365,35299,75.513
35299,37260,75.914
37260,35299,75.914
35299,51300,274.822
35300,35301,229.529
35301,35300,229.529
35301,48421,51.306
48421,35301,51.306
35301,48420,136.785
48420,35301,136.785
35302,36751,46.503
36751,35302,46.503
35303,35304,152.282
35304,35303,152.282
35303,37017,78.046
37017,35303,78.046
35303,37004,82.326
37004,35303,82.326
35304,37003,82.376
37003,35304,82.376
35304,40804,78.547
40804,35304,78.547
35305,46027,61.23
46027,35305,61.23
35305,39417,175.307
39417,35305,175.307
35305,46026,59.683
46026,35305,59.683
35306,35307,101.15599999999999
35307,35306,101.15599999999999
35306,36271,102.857
36271,35306,102.857
35307,35308,6.676
35308,35307,6.676
35308,37185,46.365
37185,35308,46.365
35309,41121,416.18999999999994
35309,35310,48.815
35310,35309,48.815
35310,35311,47.616
35311,35310,47.616
35311,35312,123.215
35312,35311,123.215
35312,41545,168.92499999999998
41545,35312,168.92499999999998
35312,52834,125.997
52834,35312,125.997
35313,43290,127.188
43290,35313,127.188
35313,35314,82.789
35314,35313,82.789
35313,52834,58.875
52834,35313,58.875
35314,43291,147.26
35314,35315,28.004
35315,35314,28.004
35315,41884,47.656
41884,35315,47.656
35315,35316,61.18
35316,35315,61.18
35316,35317,29.241
35317,35316,29.241
35317,35318,63.538
35318,35317,63.538
35317,48769,63.223
48769,35317,63.223
35318,41353,64.686
41353,35318,64.686
35318,35319,141.808
35319,35318,141.808
35319,36879,15.578
36879,35319,15.578
35319,36878,42.346
36878,35319,42.346
35320,35321,283.728
35321,35320,283.728
35320,37020,324.748
37020,35320,324.748
35320,43419,86.36200000000001
43419,35320,86.36200000000001
35321,35322,98.204
35322,35321,98.204
35321,37020,79.16199999999999
37020,35321,79.16199999999999
35322,39545,109.164
35323,35324,105.139
35324,35323,105.139
35323,43162,86.97
43162,35323,86.97
35323,43565,114.576
43565,35323,114.576
35325,35326,33.442
35326,35325,33.442
35326,40737,13.458
40737,35326,13.458
35326,40730,46.565
40730,35326,46.565
35327,37848,66.655
37848,35327,66.655
35327,48651,8.43
48651,35327,8.43
35327,48652,143.79500000000002
48652,35327,143.79500000000002
35328,36364,79.279
36364,35328,79.279
35328,38332,79.51
38332,35328,79.51
35328,35329,242.299
35329,35328,242.299
35328,48651,161.528
48651,35328,161.528
35329,35330,189.068
35330,35329,189.068
35329,38933,78.602
38933,35329,78.602
35329,36365,79.031
36365,35329,79.031
35330,34255,76.965
35331,36366,77.721
35331,35332,189.308
35332,35331,189.308
35332,36325,217.248
36325,35332,217.248
35332,39940,95.459
39940,35332,95.459
35332,40572,87.72999999999999
40572,35332,87.72999999999999
35333,39706,16.392
39706,35333,16.392
35333,38021,43.934000000000005
38021,35333,43.934000000000005
35334,35333,293.876
35334,35987,86.24499999999999
35987,35334,86.24499999999999
35335,35334,181.372
35336,39476,59.992
39476,35336,59.992
35336,35335,160.79
35337,37673,75.691
37673,35337,75.691
35337,37672,77.038
37672,35337,77.038
35337,49085,299.54999999999995
35338,35339,123.789
35339,35338,123.789
35338,41563,49.1
41563,35338,49.1
35338,35589,27.803
35589,35338,27.803
35339,39979,94.634
39979,35339,94.634
35339,38603,94.512
38603,35339,94.512
35340,41391,63.606
35341,36233,213.912
35342,35341,72.699
35342,39521,122.843
35343,35342,73.176
35343,36235,190.112
35344,35343,73.057
35344,39523,129.582
35345,35344,62.337
35345,37283,76.262
37283,35345,76.262
35345,39351,76.321
39351,35345,76.321
35346,35345,128.143
35346,39352,76.009
35347,35346,121.832
35347,37285,75.877
35348,35349,294.608
35349,35348,294.608
35348,38808,627.664
38808,35348,627.664
35348,38269,303.966
38269,35348,303.966
35349,35350,302.222
35350,35349,302.222
35349,39602,304.94100000000003
39602,35349,304.94100000000003
35350,35718,296.445
35718,35350,296.445
35350,43395,516.47
43395,35350,516.47
35351,39739,44.881
39739,35351,44.881
35351,35352,105.15599999999999
35352,35351,105.15599999999999
35351,52608,36.58
52608,35351,36.58
35352,41510,84.497
41510,35352,84.497
35352,35353,310.75999999999993
35353,35352,310.75999999999993
35353,41577,59.086
41577,35353,59.086
35353,41642,78.676
41642,35353,78.676
35354,35355,39.409
35355,35354,39.409
35354,35357,38.992
35357,35354,38.992
35354,35356,44.592
35356,35354,44.592
35356,35486,202.942
35486,35356,202.942
35356,50913,112.25800000000001
35357,39361,25.065
39361,35357,25.065
35357,39360,201.875
39360,35357,201.875
35358,35359,75.821
35359,35358,75.821
35358,40172,15.845
40172,35358,15.845
35358,40173,229.266
40173,35358,229.266
35359,35360,66.698
35360,35359,66.698
35359,39331,57.091
39331,35359,57.091
35359,39332,273.823
39332,35359,273.823
35361,35362,70.31
35362,35361,70.31
35362,37193,76.321
37193,35362,76.321
35363,35362,121.42
35363,37194,75.486
37194,35363,75.486
35363,35364,101.857
35364,35363,101.857
35364,34299,79.066
35365,37195,74.233
37195,35365,74.233
35366,38336,89.638
38336,35366,89.638
35366,38216,42.522999999999996
38216,35366,42.522999999999996
35367,38334,92.779
38334,35367,92.779
35367,48649,38.983000000000004
48649,35367,38.983000000000004
35368,41742,83.129
41742,35368,83.129
35368,35369,77.77
35369,35368,77.77
35368,48436,42.63
48436,35368,42.63
35369,35665,171.812
35369,35370,50.818
35370,35369,50.818
35370,37682,74.599
37682,35370,74.599
35370,35371,10.553
35371,35370,10.553
35371,35666,161.978
35371,35372,59.461999999999996
35372,35371,59.461999999999996
35372,35667,161.71
35667,35372,161.71
35372,35373,58.713
35373,35372,58.713
35373,35374,58.002
35374,35373,58.002
35373,38669,92.34
38669,35373,92.34
35374,48437,58.395
48437,35374,58.395
35374,35669,160.159
35375,35376,57.978
35376,35375,57.978
35375,48438,47.974
48438,35375,47.974
35375,36000,136.053
35376,48653,6.647
48653,35376,6.647
35376,35958,75.46000000000001
35958,35376,75.46000000000001
35377,48653,69.584
48653,35377,69.584
35377,35959,73.999
35959,35377,73.999
35377,35378,76.124
35378,35377,76.124
35378,39375,82.449
39375,35378,82.449
35378,35379,76.315
35379,35378,76.315
35379,36724,84.839
36724,35379,84.839
35379,35380,62.656
35380,35379,62.656
35380,35381,79.506
35381,35380,79.506
35380,35677,127.009
35677,35380,127.009
35381,35903,326.154
35903,35381,326.154
35381,35678,119.696
35678,35381,119.696
35382,35904,319.155
35904,35382,319.155
35382,35383,77.48
35383,35382,77.48
35382,35679,111.477
35679,35382,111.477
35383,35905,307.715
35905,35383,307.715
35383,35384,89.774
35384,35383,89.774
35384,35906,285.038
35906,35384,285.038
35384,35385,63.223
35385,35384,63.223
35385,38894,130.082
38894,35385,130.082
35385,45860,16.581
45860,35385,16.581
35386,38895,129.006
38895,35386,129.006
35386,54020,27.274
54020,35386,27.274
35386,45860,57.552
45860,35386,57.552
35387,43498,67.586
43498,35387,67.586
35387,54020,4.224
54020,35387,4.224
35387,40620,88.563
40620,35387,88.563
35388,36084,128.336
36084,35388,128.336
35388,35389,72.459
35389,35388,72.459
35388,43498,10.131
43498,35388,10.131
35389,35390,58.823
35390,35389,58.823
35389,35909,243.05899999999997
35909,35389,243.05899999999997
35390,43494,143.406
35391,41081,52.353
41081,35391,52.353
35391,35392,93.765
35392,35391,93.765
35391,39028,53.632999999999996
39028,35391,53.632999999999996
35393,34501,220.541
35393,38981,75.687
38981,35393,75.687
35393,36117,76.561
36117,35393,76.561
35393,35394,144.081
35394,35393,144.081
35395,36443,34.171
36443,35395,34.171
35395,37454,137.755
37454,35395,137.755
35395,38713,138.433
38713,35395,138.433
35395,35396,59.542
35396,35395,59.542
35396,41006,228.623
41006,35396,228.623
35396,35397,81.59
35397,35396,81.59
35397,38805,183.81099999999998
35397,35398,114.02499999999999
35398,35397,114.02499999999999
35398,38571,63.875
38571,35398,63.875
35398,35399,191.114
35399,35398,191.114
35398,37454,296.49899999999997
37454,35398,296.49899999999997
35399,35400,111.1
35400,35399,111.1
35399,38572,75.455
38572,35399,75.455
35400,54035,8.298
54035,35400,8.298
35400,40391,83.508
40391,35400,83.508
35401,41097,81.68
41097,35401,81.68
35401,35402,86.584
35402,35401,86.584
35401,54035,118.03
54035,35401,118.03
35402,38574,77.314
38574,35402,77.314
35402,35403,49.915
35403,35402,49.915
35403,40945,46.825
40945,35403,46.825
35404,39081,30.541
39081,35404,30.541
35404,35405,24.627
35405,35404,24.627
35404,52855,107.306
52855,35404,107.306
35405,38575,76.555
38575,35405,76.555
35405,35406,144.125
35406,35405,144.125
35406,38576,75.928
38576,35406,75.928
35406,35407,332.962
35407,35406,332.962
35407,39536,144.311
39536,35407,144.311
35407,36266,236.281
36266,35407,236.281
35408,36049,79.259
36049,35408,79.259
35408,35409,203.428
35409,35408,203.428
35408,38829,81.47
38829,35408,81.47
35409,36050,94.16
35412,35413,330.655
35413,35412,330.655
35412,43477,93.511
43477,35412,93.511
35412,53971,157.452
53971,35412,157.452
35413,38983,80.416
38983,35413,80.416
35414,35555,597.5060000000001
35415,35900,184.905
35900,35415,184.905
35415,35958,76.562
35958,35415,76.562
35415,37847,136.90499999999997
37847,35415,136.90499999999997
35416,35417,80.507
35417,35416,80.507
35416,38625,76.034
38625,35416,76.034
35416,35959,76.865
35959,35416,76.865
35417,35418,111.11
35418,35417,111.11
35418,38626,77.568
38626,35418,77.568
35419,35420,227.39299999999997
35420,35419,227.39299999999997
35419,35422,263.203
35422,35419,263.203
35419,40356,431.2869999999999
40356,35419,431.2869999999999
35420,40660,104.842
40660,35420,104.842
35420,35421,51.582
35421,35420,51.582
35421,38221,113.764
38221,35421,113.764
35422,35421,125.889
35422,38403,80.875
38403,35422,80.875
35423,35424,124.403
35424,35423,124.403
35423,48656,17.434
48656,35423,17.434
35423,41199,76.663
41199,35423,76.663
35424,35425,133.712
35425,35424,133.712
35424,40655,73.658
40655,35424,73.658
35425,35426,76.035
35426,35425,76.035
35425,41080,139.047
41080,35425,139.047
35426,40117,103.439
35427,39028,146.985
35427,48342,295.881
48342,35427,295.881
35428,41082,71.209
41082,35428,71.209
35429,48342,15.37
48342,35429,15.37
35429,35430,246.52
35430,40206,92.666
40206,35430,92.666
35430,40119,72.657
40119,35430,72.657
35431,37340,59.142
37340,35431,59.142
35431,41322,52.945
41322,35431,52.945
35431,35432,165.721
35432,35433,14.198
35433,35432,14.198
35432,41528,33.261
41528,35432,33.261
35433,35434,329.611
35433,37341,76.606
37341,35433,76.606
35434,35435,47.745
35435,35434,47.745
35434,36496,77.496
35435,37342,99.87
37342,35435,99.87
35435,36495,134.654
36495,35435,134.654
35436,35437,63.786
35437,35436,63.786
35436,36271,143.084
36271,35436,143.084
35437,35438,62.508
35438,35437,62.508
35437,38960,138.23700000000002
35438,35439,214.00799999999998
35439,35438,214.00799999999998
35439,43535,50.215
35440,35441,32.666
35441,35440,32.666
35441,35442,62.982
35442,35441,62.982
35441,39135,56.965
39135,35441,56.965
35442,35443,33.373
35443,35442,33.373
35442,40844,82.671
40844,35442,82.671
35443,35444,104.324
35444,35443,104.324
35443,38298,152.488
38298,35443,152.488
35444,35445,51.059
35445,35444,51.059
35444,41713,82.19200000000001
41713,35444,82.19200000000001
35445,35446,93.873
35446,35445,93.873
35445,38298,113.528
38298,35445,113.528
35446,35447,103.737
35447,35446,103.737
35446,37155,96.282
37155,35446,96.282
35446,37154,222.46699999999998
37154,35446,222.46699999999998
35447,38041,159.889
38041,35447,159.889
35447,35448,332.486
35448,35447,332.486
35448,35449,90.946
35449,35448,90.946
35448,40334,84.114
40334,35448,84.114
35448,36284,175.91899999999998
36284,35448,175.91899999999998
35449,37652,18.928
37652,35449,18.928
35449,37653,275.799
37653,35449,275.799
35450,38349,183.614
38349,35450,183.614
35450,38348,165.52499999999998
38348,35450,165.52499999999998
35451,35450,79.70299999999999
35451,41362,171.31099999999998
35452,35451,73.465
35452,35453,45.666
35453,35452,45.666
35453,36902,150.32299999999998
36902,35453,150.32299999999998
35453,38977,81.776
38977,35453,81.776
35454,35455,50.353
35455,35454,50.353
35454,39930,69.96
39930,35454,69.96
35454,39929,27.414
39929,35454,27.414
35456,38313,119.27100000000002
38313,35456,119.27100000000002
35456,36134,273.28
36134,35456,273.28
35457,35456,108.795
35458,35459,78.167
35459,35458,78.167
35458,38489,12.989
38489,35458,12.989
35458,38148,101.784
38148,35458,101.784
35459,35460,97.979
35460,35459,97.979
35459,35462,193.451
35462,35459,193.451
35460,35461,192.313
35461,35460,192.313
35460,35462,151.176
35462,35460,151.176
35461,35462,87.158
35462,35461,87.158
35461,51185,36.43
51185,35461,36.43
35462,41003,79.791
41003,35462,79.791
35463,35464,47.232
35464,35463,47.232
35463,35466,44.793000000000006
35466,35463,44.793000000000006
35463,53209,136.121
53209,35463,136.121
35464,35465,13.192
35465,35464,13.192
35464,35466,73.701
35466,35464,73.701
35466,38971,183.03799999999998
38971,35466,183.03799999999998
35467,37327,80.913
37327,35467,80.913
35467,37326,73.002
37326,35467,73.002
35467,49479,131.537
49479,35467,131.537
35468,40539,154.27
40539,35468,154.27
35469,35470,67.561
35470,35469,67.561
35469,36960,79.681
35470,35471,79.084
35471,35470,79.084
35470,36583,129.508
36583,35470,129.508
35471,35472,79.696
35472,35471,79.696
35471,36155,119.307
36155,35471,119.307
35472,36584,110.058
36584,35472,110.058
35472,38788,78.732
38788,35472,78.732
35472,35473,241.07
35473,35472,241.07
35473,35474,102.065
35474,35473,102.065
35473,50963,80.18
50963,35473,80.18
35473,36585,79.648
36585,35473,79.648
35474,36586,67.865
36586,35474,67.865
35474,48464,81.71300000000001
48464,35474,81.71300000000001
35475,48464,21.252
48464,35475,21.252
35475,35476,103.463
35476,35475,103.463
35475,41209,131.67
41209,35475,131.67
35476,41277,43.41
41277,35476,43.41
35476,52320,105.899
52320,35476,105.899
35476,41210,98.48100000000001
41210,35476,98.48100000000001
35477,41398,43.931
41398,35477,43.931
35477,41211,96.221
41211,35477,96.221
35477,35478,191.51100000000002
35478,35477,191.51100000000002
35477,36588,175.872
36588,35477,175.872
35478,35769,32.136
35769,35478,32.136
35478,35768,95.66
35768,35478,95.66
35479,39515,100.535
39515,35479,100.535
35479,38789,76.973
38789,35479,76.973
35479,35480,270.39300000000003
35480,35479,270.39300000000003
35480,36221,69.331
35481,35482,74.173
35482,35481,74.173
35482,40043,12.567
40043,35482,12.567
35482,40293,60.309
40293,35482,60.309
35483,36161,228.86599999999999
35484,35483,46.06
35484,51184,10.66
51184,35484,10.66
35484,36389,75.414
36389,35484,75.414
35485,35486,179.11
35486,35485,179.11
35485,38519,80.495
38519,35485,80.495
35485,38518,83.717
38518,35485,83.717
35486,41124,80.988
41124,35486,80.988
35486,39360,80.741
39360,35486,80.741
35487,38492,320.919
38492,35487,320.919
35487,37089,85.249
37089,35487,85.249
35488,39403,87.743
39403,35488,87.743
35488,37564,79.366
37564,35488,79.366
35488,43268,94.63
43268,35488,94.63
35489,35490,132.659
35490,35489,132.659
35489,35495,1.666
35495,35489,1.666
35489,41063,87.273
41063,35489,87.273
35490,35491,42.855
35491,35490,42.855
35490,39629,75.528
39629,35490,75.528
35491,35492,59.786
35492,35491,59.786
35491,37521,74.233
37521,35491,74.233
35492,35493,152.836
35493,35492,152.836
35492,39383,172.046
39383,35492,172.046
35493,43519,143.866
43519,35493,143.866
35493,43520,926.7139999999998
43520,35493,926.7139999999998
35494,35495,215.706
35494,38350,77.592
38350,35494,77.592
35494,36182,79.268
36182,35494,79.268
35495,36185,84.153
36185,35495,84.153
35496,49458,154.385
49458,35496,154.385
35497,53316,36.787
35497,40350,65.05199999999999
40350,35497,65.05199999999999
35498,50930,76.234
50930,35498,76.234
35498,36752,193.058
35499,50930,12.359
50930,35499,12.359
35499,40229,259.573
35499,41722,188.333
41722,35499,188.333
35500,35501,80.598
35501,35500,80.598
35500,55078,90.134
55078,35500,90.134
35500,41553,450.933
35501,35502,80.571
35502,35501,80.571
35501,55076,72.27
55076,35501,72.27
35502,35503,55.415
35503,35502,55.415
35502,41222,179.67
41222,35502,179.67
35503,41025,98.273
41025,35503,98.273
35503,35504,107.655
35504,35503,107.655
35503,55074,173.72
55074,35503,173.72
35504,35505,45.204
35505,35504,45.204
35504,40151,233.78699999999998
40151,35504,233.78699999999998
35504,40248,134.527
40248,35504,134.527
35505,35506,79.878
35506,35505,79.878
35505,40151,229.57999999999998
40151,35505,229.57999999999998
35505,40248,151.394
40248,35505,151.394
35506,35507,79.019
35507,35506,79.019
35506,40457,222.60500000000002
40457,35506,222.60500000000002
35506,39141,239.39
39141,35506,239.39
35507,38189,123.672
38189,35507,123.672
35507,35508,78.42
35508,35507,78.42
35507,38188,126.166
38188,35507,126.166
35508,38686,120.187
38686,35508,120.187
35508,35509,84.706
35509,35508,84.706
35508,38685,172.29600000000002
38685,35508,172.29600000000002
35509,35634,218.167
35634,35509,218.167
35509,38495,104.198
38495,35509,104.198
35509,39538,113.85699999999999
39538,35509,113.85699999999999
35510,38195,96.257
38195,35510,96.257
35510,35511,63.016999999999996
35511,35510,63.016999999999996
35510,38159,72.773
38159,35510,72.773
35512,40729,86.961
40729,35512,86.961
35512,35513,279.14300000000003
35513,35512,279.14300000000003
35512,41633,87.319
41633,35512,87.319
35513,35514,76.413
35514,35513,76.413
35513,37130,141.441
37130,35513,141.441
35514,36986,77.163
36986,35514,77.163
35514,35515,79.54499999999999
35515,35514,79.54499999999999
35514,36987,155.786
36987,35514,155.786
35515,40140,91.259
40140,35515,91.259
35515,40139,77.248
40139,35515,77.248
35515,35516,122.81599999999999
35516,35515,122.81599999999999
35516,35517,168.836
35517,35516,168.836
35516,34797,118.711
35517,35518,76.739
35518,35517,76.739
35517,38753,76.272
35518,35519,75.508
35519,35518,75.508
35518,37093,124.877
37093,35518,124.877
35518,37092,171.119
37092,35518,171.119
35519,37136,166.497
37136,35519,166.497
35519,38531,159.384
38531,35519,159.384
35520,35521,227.814
35521,35520,227.814
35520,38939,91.36399999999999
38939,35520,91.36399999999999
35520,50964,51.46
50964,35520,51.46
35521,35522,181.314
35522,35521,181.314
35521,38940,88.149
38940,35521,88.149
35521,41258,88.378
41258,35521,88.378
35522,35523,210.021
35523,35522,210.021
35522,38941,88.426
38941,35522,88.426
35522,41257,88.513
41257,35522,88.513
35523,35524,224.552
35524,35523,224.552
35523,35766,88.13
35766,35523,88.13
35523,48463,139.714
48463,35523,139.714
35524,37303,88.273
37303,35524,88.273
35524,35525,404.83500000000004
35525,35524,404.83500000000004
35524,37304,290.226
37304,35524,290.226
35525,38943,52.003
38943,35525,52.003
35525,39324,55.295
39324,35525,55.295
35525,35526,129.207
35526,35525,129.207
35526,38944,48.489
35526,50159,13.391
50159,35526,13.391
35527,36881,51.797000000000004
36881,35527,51.797000000000004
35527,35635,85.451
35635,35527,85.451
35527,35528,233.202
35528,35527,233.202
35528,45566,142.161
45566,35528,142.161
35529,43289,61.016
35529,50613,93.80600000000001
35530,35531,78.933
35531,35530,78.933
35530,38257,53.711999999999996
38257,35530,53.711999999999996
35531,35532,166.808
35532,35531,166.808
35531,40242,205.83199999999997
40242,35531,205.83199999999997
35532,37943,109.975
37943,35532,109.975
35533,35534,185.792
35534,35533,185.792
35533,39050,117.506
39050,35533,117.506
35533,39051,120.41300000000001
39051,35533,120.41300000000001
35535,35536,25.886
35536,35535,25.886
35535,43301,77.669
43301,35535,77.669
35535,35537,78.89999999999999
35537,35535,78.89999999999999
35537,38736,89.161
38736,35537,89.161
35537,55083,276.404
55083,35537,276.404
35538,39823,241.431
39823,35538,241.431
35538,36052,222.306
36052,35538,222.306
35538,35539,78.385
35539,35538,78.385
35538,53373,33.547
53373,35538,33.547
35539,39822,208.127
39822,35539,208.127
35539,36051,221.959
36051,35539,221.959
35540,36143,69.079
36143,35540,69.079
35540,36441,76.391
36441,35540,76.391
35541,35540,456.152
35541,36145,69.47
35542,35541,170.46800000000002
35542,35543,176.573
35543,35542,176.573
35543,35544,11.951
35544,35543,11.951
35543,35885,75.10000000000001
35544,35545,157.302
35545,35544,157.302
35545,40029,56.279
40029,35545,56.279
35545,35546,64.981
35546,35545,64.981
35546,35547,431.038
35546,41052,80.91099999999999
41052,35546,80.91099999999999
35547,36841,141.48
35547,38362,91.56099999999999
38362,35547,91.56099999999999
35547,36885,78.439
36885,35547,78.439
35548,35549,50.625
35549,35548,50.625
35548,37011,166.333
37011,35548,166.333
35550,51389,141.809
51389,35550,141.809
35551,35552,136.094
35552,35551,136.094
35551,51389,333.21099999999996
51389,35551,333.21099999999996
35551,35922,120.774
35922,35551,120.774
35551,40169,96.872
40169,35551,96.872
35552,35553,115.496
35553,35552,115.496
35552,36375,332.746
36375,35552,332.746
35553,35554,151.825
35554,35553,151.825
35553,36080,166.552
36080,35553,166.552
35554,36375,73.93
36375,35554,73.93
35554,35555,672.6389999999999
35555,35554,672.6389999999999
35555,53345,222.396
35555,35556,108.85
35556,35555,108.85
35556,43374,88.97399999999999
35556,35557,41.754
35557,35556,41.754
35557,41594,71.535
41594,35557,71.535
35557,35558,165.99099999999999
35558,35557,165.99099999999999
35558,35559,27.165
35559,35558,27.165
35558,41680,86.285
41680,35558,86.285
35559,37328,72.448
37328,35559,72.448
35559,35560,136.086
35560,35559,136.086
35560,35561,40.892
35561,35560,40.892
35560,36447,99.637
36447,35560,99.637
35561,35562,97.511
35562,35561,97.511
35561,40235,133.85899999999998
40235,35561,133.85899999999998
35562,40235,35.477
40235,35562,35.477
35562,40861,43.597
40861,35562,43.597
35563,35564,110.99099999999999
35564,35563,110.99099999999999
35564,36867,93.807
36867,35564,93.807
35564,40423,192.77700000000002
40423,35564,192.77700000000002
35565,35566,48.366
35566,35565,48.366
35566,36865,112.619
36865,35566,112.619
35566,40992,49.483999999999995
40992,35566,49.483999999999995
35567,35568,114.28300000000002
35568,35567,114.28300000000002
35567,35796,88.661
35568,41676,182.286
35569,35570,75.975
35570,35569,75.975
35569,36726,182.644
35570,35571,106.064
35571,35570,106.064
35570,36246,137.947
36246,35570,137.947
35571,36247,115.443
36247,35571,115.443
35571,35572,83.775
35572,35571,83.775
35571,39512,189.24099999999999
39512,35571,189.24099999999999
35572,36247,182.42700000000002
36247,35572,182.42700000000002
35572,39415,192.78400000000002
39415,35572,192.78400000000002
35572,35573,283.7
35573,35572,283.7
35573,38945,274.28499999999997
35573,36218,86.88499999999999
36218,35573,86.88499999999999
35574,35575,56.092
35575,35574,56.092
35574,39783,95.616
39783,35574,95.616
35574,38653,75.805
38653,35574,75.805
35576,35577,98.517
35577,35576,98.517
35576,40085,44.063
40085,35576,44.063
35576,40531,93.908
40531,35576,93.908
35577,37427,294.52099999999996
37427,35577,294.52099999999996
35578,41169,89.894
41169,35578,89.894
35578,37428,198.317
37428,35578,198.317
35578,37429,307.252
37429,35578,307.252
35579,35580,45.929
35580,35579,45.929
35579,39388,50.38
35581,38834,90.295
38834,35581,90.295
35581,35582,240.82399999999998
35582,35581,240.82399999999998
35581,49475,192.14000000000001
49475,35581,192.14000000000001
35581,38835,79.383
38835,35581,79.383
35582,35602,79.39
35602,35582,79.39
35582,35601,89.617
35601,35582,89.617
35583,35584,76.576
35583,39941,207.965
35584,34872,76.608
35584,37500,178.128
35585,48705,88.132
48705,35585,88.132
35586,37502,204.975
37502,35586,204.975
35586,35587,297.176
35587,35586,297.176
35586,48750,101.832
48750,35586,101.832
35587,36922,99.878
36922,35587,99.878
35587,40509,44.32600000000001
40509,35587,44.32600000000001
35587,35588,120.657
35588,35587,120.657
35589,35590,159.558
35589,38604,66.86
38604,35589,66.86
35590,38598,73.545
35591,35592,21.94
35592,35591,21.94
35592,35593,76.63
35593,35592,76.63
35592,46527,209.082
46527,35592,209.082
35593,41853,89.313
41853,35593,89.313
35593,41336,391.638
41336,35593,391.638
35594,35646,127.298
35646,35594,127.298
35594,35595,168.379
35595,41658,162.594
41658,35595,162.594
35595,41944,107.413
35596,35597,86.569
35596,43160,110.713
43160,35596,110.713
35596,37581,79.475
37581,35596,79.475
35596,43161,781.5719999999999
35597,41421,128.577
35597,35556,480.14099999999996
35598,35599,186.741
35599,35598,186.741
35598,36503,83.073
36503,35598,83.073
35598,35754,74.942
35754,35598,74.942
35599,35600,207.575
35600,35599,207.575
35599,35755,78.437
35755,35599,78.437
35599,36504,271.027
36504,35599,271.027
35600,35601,190.012
35601,35600,190.012
35600,36504,82.747
36504,35600,82.747
35600,35756,81.105
35756,35600,81.105
35601,36505,81.357
36505,35601,81.357
35601,35757,80.725
35757,35601,80.725
35602,35603,78.91
35603,35602,78.91
35602,40770,77.502
40770,35602,77.502
35602,38835,241.06300000000002
38835,35602,241.06300000000002
35603,35604,80.989
35604,35603,80.989
35603,36744,241.204
36744,35603,241.204
35603,38836,241.114
38836,35603,241.114
35604,35605,81.6
35605,35604,81.6
35604,36745,244.0
36745,35604,244.0
35604,38837,243.51799999999997
38837,35604,243.51799999999997
35605,35606,83.005
35606,35605,83.005
35605,36746,243.32500000000002
36746,35605,243.32500000000002
35605,38838,245.16899999999998
38838,35605,245.16899999999998
35606,35607,45.287
35607,35606,45.287
35606,37337,80.853
37337,35606,80.853
35606,35719,162.844
35719,35606,162.844
35607,35608,143.386
35608,35607,143.386
35607,37514,221.338
37514,35607,221.338
35608,35609,74.314
35609,35608,74.314
35608,37338,81.20899999999999
37338,35608,81.20899999999999
35608,37514,80.86399999999999
37514,35608,80.86399999999999
35609,35610,74.509
35610,35609,74.509
35610,35611,73.41900000000001
35611,35610,73.41900000000001
35611,37339,81.142
37339,35611,81.142
35611,38840,240.689
38840,35611,240.689
35612,41045,200.324
41045,35612,200.324
35612,35613,78.859
35613,35612,78.859
35613,37208,199.45499999999998
37208,35613,199.45499999999998
35613,35614,79.626
35614,35613,79.626
35614,38826,310.287
