no,lng,lat,sites,hotel
46872,-73.9817632,40.7684033,,N
46873,-73.9818825,40.7676798,,N
46874,-73.9822255,40.7683169,The Appel Room,N
46875,-73.9416078,40.8509292,,N
46876,-73.8034452,40.6589259,,N
46877,-73.8988429,40.714566,,N
46878,-73.8796831,40.8400327,,N
46879,-73.8801859,40.840085,,N
46880,-73.8796864,40.8402032,,N
46881,-73.8801135,40.8402525,,N
46882,-73.8896678,40.8360276,,N
46883,-73.854947,40.8318007,,N
46884,-73.8633089,40.8344084,,N
46885,-73.8738423,40.8359796,,N
46886,-73.8696844,40.8362198,,N
46887,-73.8262903,40.8559143,,N
46888,-73.8263213,40.8562131,,N
46889,-73.8312651,40.8660257,,N
46890,-73.8333514,40.8686938,,N
46891,-73.8318346,40.8688447,,N
46892,-73.9132783,40.8616675,,N
46893,-73.77149,40.6664743,,N
46894,-73.7532101,40.666395,,N
46895,-73.773036,40.667018,,N
46896,-73.7544437,40.6737465,,N
46897,-73.7848258,40.6739305,,N
46898,-73.7691216,40.675177,,N
46899,-73.7762118,40.6762329,,N
46900,-73.7657431,40.6765204,,N
46901,-73.7643363,40.6786852,,N
46902,-73.7917259,40.6793514,,N
46903,-73.7876961,40.6799539,,N
46904,-73.7875026,40.680291,,N
46905,-73.7672275,40.6823415,,N
46906,-73.7783455,40.6831287,,N
46907,-73.7938043,40.6934031,,N
46908,-73.7949642,40.6950013,,N
46909,-73.7865645,40.6960505,,N
46910,-73.9094504,40.8603119,,N
46911,-73.9583486,40.7103461,,N
46912,-73.9564585,40.7106906,,N
46913,-73.9364381,40.7244974,,N
46914,-73.9102698,40.7529766,,N
46915,-73.949301,40.812727,,N
46916,-73.8386539,40.6959435,,N
46917,-73.9137245,40.6098469,,N
46918,-73.9209064,40.8370828,,N
46919,-73.9927155,40.7240975,,N
46920,-73.9949407,40.7248879,,N
46921,-73.9894363,40.7231066,,N
46922,-73.9910658,40.7236025,,N
46923,-73.9959002,40.7251668,,N
46924,-73.9903071,40.7233701,,N
46925,-73.9953664,40.7250362,,N
46926,-73.9934855,40.7243691,,N
46927,-73.994207,40.7246263,,N
46928,-73.9925941,40.7240599,,N
46929,-73.9847062,40.7216748,,N
46930,-73.9871556,40.7224162,,N
46931,-73.9830263,40.7211663,,N
46932,-73.9879143,40.7226328,,N
46933,-73.9968134,40.7253844,,N
46934,-73.998407,40.726118,,N
46935,-74.0006749,40.7272378,,N
46936,-73.9838683,40.7214212,,N
46937,-73.9812453,40.720774,,N
46938,-73.9821785,40.7209097,,N
46939,-73.9855265,40.7219231,,N
46940,-73.9976695,40.7257539,,N
46941,-73.9991668,40.7264932,,N
46942,-74.0014439,40.7276175,,N
46943,-74.0021905,40.7279861,,N
46944,-73.9863325,40.7221671,,N
46945,-73.9390988,40.8515311,,N
46946,-73.9183516,40.6297595,,N
46947,-73.9189496,40.6323668,,N
46948,-73.9290931,40.5530202,,N
46949,-73.9369871,40.5785332,,N
46950,-73.9221287,40.7551516,,N
46951,-73.7693799,40.7398467,,N
46952,-73.7696516,40.7399819,,N
46953,-73.7725424,40.7460833,,N
46954,-73.7800231,40.7654328,,N
46955,-73.7810679,40.7673478,,N
46956,-73.8247108,40.8243499,,N
46957,-73.873851,40.7342697,,N
46958,-73.7760457,40.744162,,N
46959,-73.766837,40.7463275,,N
46960,-73.7600339,40.7480973,,N
46961,-73.7583348,40.7485077,,N
46962,-73.7583478,40.7491282,,N
46963,-73.7470122,40.7512883,,N
46964,-73.7391655,40.7563836,,N
46965,-73.739643,40.7563852,,N
46966,-73.7259582,40.7634354,,N
46967,-73.7270193,40.7637494,,N
46968,-73.9097793,40.8086056,,N
46969,-73.9078327,40.8082178,,N
46970,-73.9088377,40.8084101,,N
46971,-73.9008512,40.885148,,N
46972,-73.9010845,40.8851091,,N
46973,-73.901254,40.8852698,,N
46974,-73.9274214,40.8282173,,N
46975,-73.927405,40.8284876,,N
46976,-73.7847722,40.8463943,,N
46977,-74.071911,40.5986594,,N
46978,-74.0916399,40.5997602,,N
46979,-74.0919347,40.5997625,,N
46980,-74.0646716,40.6001664,,N
46981,-74.0675913,40.6035768,,N
46982,-74.0764556,40.6038932,,N
46983,-74.0769254,40.6041325,,N
46984,-74.0668551,40.6045356,,N
46985,-74.0761028,40.6054291,,N
46986,-74.0771561,40.6055341,,N
46987,-74.0774326,40.6055595,,N
46988,-74.0769163,40.6068538,,N
46989,-74.0770866,40.606873,,N
46990,-74.1327956,40.6077282,,N
46991,-74.0915082,40.6080974,,N
46992,-74.0911827,40.6088104,,N
46993,-74.1503263,40.6097633,,N
46994,-74.1208827,40.6100619,,N
46995,-74.100407,40.6108879,,N
46996,-74.1691314,40.6210753,,N
46997,-74.1786372,40.6247729,,N
46998,-74.0211178,40.6383221,,N
46999,-73.7976985,40.6456076,,N
47000,-73.8041089,40.6625896,,N
47001,-73.8035578,40.6631492,,N
47002,-73.7939757,40.6664819,,N
47003,-73.8119703,40.6941103,,N
47004,-73.8118758,40.6943696,,N
47005,-73.9630384,40.6960499,,N
47006,-73.8152067,40.7001896,,N
47007,-73.8170279,40.7028194,,N
47008,-73.8181379,40.70618,,N
47009,-73.8290185,40.7146543,,N
47010,-73.8331944,40.7277545,,N
47011,-73.8956382,40.7481773,,N
47012,-73.8964686,40.7484538,,N
47013,-73.8967915,40.7486798,,N
47014,-73.8510949,40.7560113,,N
47015,-73.8511635,40.7590706,,N
47016,-73.8499866,40.7593682,,N
47017,-73.8457028,40.7608943,,N
47018,-73.8395821,40.7624815,,N
47019,-73.8387293,40.7674187,,N
47020,-73.9169959,40.7698302,,N
47021,-73.9266013,40.7900271,,N
47022,-73.8675554,40.8227529,,N
47023,-73.8858846,40.822772,,N
47024,-73.8416005,40.6657032,,N
47025,-73.8418358,40.6665709,,N
47026,-73.8190905,40.7092417,,N
47027,-73.8513517,40.7577899,,N
47028,-73.8461461,40.7600362,,N
47029,-74.0179195,40.6749555,,N
47030,-73.9311896,40.5570246,,N
47031,-73.911811,40.5648731,,N
47032,-73.914457,40.557045,,N
47033,-73.8862068,40.5669263,,N
47034,-73.9414087,40.6176314,,N
47035,-73.9413283,40.6195924,,N
47036,-73.9406905,40.6196916,,N
47037,-73.9417781,40.6202745,,N
47038,-73.94116,40.6203327,,N
47039,-73.9710771,40.6259615,,N
47040,-73.9743112,40.6444185,,N
47041,-73.9743466,40.6449402,,N
47042,-73.9765885,40.6490888,,N
47043,-73.972939,40.6509976,,N
47044,-73.9726558,40.6514211,,N
47045,-73.9226928,40.6524496,,N
47046,-73.9230164,40.6524774,,N
47047,-73.956053,40.6527223,,N
47048,-73.9228034,40.6530475,,N
47049,-73.9227662,40.6531442,,N
47050,-73.922555,40.653253,,N
47051,-73.9226157,40.6535362,,N
47052,-73.9228526,40.6535856,,N
47053,-73.9223828,40.6536987,,N
47054,-73.9221916,40.6537844,,N
47055,-73.9221453,40.6539078,,N
47056,-73.912158,40.653959,,N
47057,-73.9127327,40.653976,,N
47058,-73.9106257,40.6540084,,N
47059,-73.9135849,40.6540086,,N
47060,-73.9137451,40.6540132,,N
47061,-73.9151198,40.6540525,,N
47062,-73.9122733,40.6540598,,N
47063,-73.9158406,40.6540819,,N
47064,-73.9133808,40.6540957,,N
47065,-73.9136858,40.6541041,,N
47066,-73.9164061,40.654105,,N
47067,-73.9106661,40.6541161,,N
47068,-73.9096835,40.6541495,,N
47069,-73.9176846,40.6541535,,N
47070,-73.9178374,40.6541593,,N
47071,-73.9153317,40.6541609,,N
47072,-73.9124262,40.6541937,,N
47073,-73.9189881,40.6542101,,N
47074,-73.9195654,40.6542291,,N
47075,-73.9107116,40.6542371,,N
47076,-73.9202623,40.654252,,N
47077,-73.9176795,40.6542558,,N
47078,-73.9097115,40.6542571,,N
47079,-73.9153226,40.6542867,,N
47080,-73.9087287,40.6542934,,N
47081,-73.912549,40.6543011,,N
47082,-73.9190941,40.6543022,,N
47083,-73.9223172,40.6543214,,N
47084,-73.9200651,40.6543348,,N
47085,-73.9107378,40.6543403,,N
47086,-73.9219712,40.6543424,,N
47087,-73.913946,40.6543502,,N
47088,-73.9147479,40.6543773,,N
47089,-73.9097436,40.6543814,,N
47090,-73.915511,40.6544031,,N
47091,-73.9192179,40.6544172,,N
47092,-73.9196193,40.6544249,,N
47093,-73.9078148,40.6544313,,N
47094,-73.9167886,40.6544494,,N
47095,-73.9210781,40.6544621,,N
47096,-73.9173537,40.6544644,,N
47097,-73.9082349,40.6544723,,N
47098,-73.9097692,40.6544804,,N
47099,-73.9180582,40.6544903,,N
47100,-73.9193237,40.654512,,N
47101,-73.9218905,40.6545208,,N
47102,-73.9202584,40.6545429,,N
47103,-73.9206012,40.6545543,,N
47104,-73.9068754,40.6545729,,N
47105,-73.9218486,40.6546173,,N
47106,-73.9081616,40.6546151,,N
47107,-73.9087125,40.6546368,,N
47108,-73.9068994,40.654667,,N
47109,-73.9221325,40.6547405,,N
47110,-73.9217932,40.6547511,,N
47111,-73.9054237,40.6547897,,N
47112,-73.9060428,40.6547963,,N
47113,-73.9069324,40.6547968,,N
47114,-73.9069578,40.6548966,,N
47115,-73.9054843,40.6550142,,N
47116,-73.9061629,40.6550146,,N
47117,-73.9031195,40.6551471,,N
47118,-73.9050979,40.6551727,,N
47119,-73.9219425,40.655242,,N
47120,-73.9041828,40.6553085,,N
47121,-73.9031918,40.6553694,,N
47122,-73.9215451,40.6554002,,N
47123,-73.9032166,40.6554666,,N
47124,-73.9215056,40.6555098,,N
47125,-73.9216465,40.655621,,N
47126,-73.921797,40.6556258,,N
47127,-73.9214915,40.6560399,,N
47128,-73.9212439,40.6562354,,N
47129,-73.9214918,40.6564576,,N
47130,-73.9212985,40.6565574,,N
47131,-73.9209935,40.6569197,,N
47132,-73.9209406,40.6570644,,N
47133,-73.9001136,40.6571863,,N
47134,-73.8994765,40.6572149,,N
47135,-73.8997621,40.6572358,,N
47136,-73.9211866,40.6572854,,N
47137,-73.8931071,40.6573284,,N
47138,-73.8990821,40.6573316,,N
47139,-73.8929737,40.6573635,,N
47140,-73.8940508,40.6573667,,N
47141,-73.8979264,40.6573773,,N
47142,-73.8998123,40.6573727,,N
47143,-73.8991111,40.6574266,,N
47144,-73.8930528,40.6574698,,N
47145,-73.8979509,40.657473,,N
47146,-73.8941324,40.6574779,,N
47147,-73.8988098,40.6575357,,N
47148,-73.8952482,40.657537,,N
47149,-73.8931318,40.6575763,,N
47150,-73.8979821,40.6575952,,N
47151,-73.8970301,40.6576099,,N
47152,-73.8942416,40.6576255,,N
47153,-73.8960821,40.6576449,,N
47154,-73.8931995,40.6576675,,N
47155,-73.8946577,40.6576853,,N
47156,-73.8980061,40.6576891,,N
47157,-73.8921586,40.6577158,,N
47158,-73.8970613,40.6577315,,N
47159,-73.896106,40.6577383,,N
47160,-73.8943285,40.6577421,,N
47161,-73.8970858,40.6578273,,N
47162,-73.8921306,40.6578529,,N
47163,-73.8961369,40.6578576,,N
47164,-73.8952187,40.657869,,N
47165,-73.8955282,40.6579131,,N
47166,-73.8922443,40.6579476,,N
47167,-73.8961647,40.6579666,,N
47168,-73.8915113,40.6579956,,N
47169,-73.8923775,40.6580116,,N
47170,-73.8913429,40.6580684,,N
47171,-73.8917411,40.6582892,,N
47172,-73.891564,40.6583665,,N
47173,-73.8905065,40.6584354,,N
47174,-73.8905771,40.6585178,,N
47175,-73.8906621,40.6586303,,N
47176,-73.8907359,40.6587277,,N
47177,-73.8897106,40.6587733,,N
47178,-73.8899293,40.6590685,,N
47179,-73.8898854,40.6590874,,N
47180,-73.8888843,40.6591299,,N
47181,-73.8893726,40.6591835,,N
47182,-73.8889532,40.6592206,,N
47183,-73.8890346,40.6593285,,N
47184,-73.8882987,40.6593826,,N
47185,-73.8891053,40.6594228,,N
47186,-73.8878691,40.6596869,,N
47187,-73.8882958,40.6597705,,N
47188,-73.8877287,40.659894,,N
47189,-73.8871905,40.6599788,,N
47190,-73.8874867,40.660118,,N
47191,-73.8872105,40.6601185,,N
47192,-73.8865251,40.6601501,,N
47193,-73.9868934,40.6603643,,N
47194,-73.9872533,40.6603794,,N
47195,-73.9876098,40.6603943,,N
47196,-73.8867703,40.6604257,,N
47197,-73.8866589,40.6604735,,N
47198,-73.885679,40.6605131,,N
47199,-73.8857498,40.6606068,,N
47200,-73.885832,40.6607154,,N
47201,-73.8858966,40.6608009,,N
47202,-73.8848161,40.6608831,,N
47203,-73.8850333,40.6611765,,N
47204,-73.8839904,40.6612373,,N
47205,-73.8844148,40.6613213,,N
47206,-73.8840595,40.6613307,,N
47207,-73.88414,40.6614388,,N
47208,-73.8833411,40.6615228,,N
47209,-73.8842113,40.6615341,,N
47210,-73.8829297,40.6618157,,N
47211,-73.8834095,40.6618767,,N
47212,-73.8830989,40.6620094,,N
47213,-73.8825583,40.6621202,,N
47214,-73.882078,40.6621814,,N
47215,-73.8825767,40.6622325,,N
47216,-73.8815015,40.6623191,,N
47217,-73.8818086,40.6624431,,N
47218,-73.8817774,40.6625741,,N
47219,-73.880748,40.6626361,,N
47220,-73.8808124,40.6627247,,N
47221,-73.8813055,40.6627758,,N
47222,-73.8808943,40.662837,,N
47223,-73.8809581,40.6629242,,N
47224,-73.8799114,40.6629897,,N
47225,-73.8801312,40.6632859,,N
47226,-73.8791114,40.6633611,,N
47227,-73.8795645,40.6634102,,N
47228,-73.879297,40.6636112,,N
47229,-73.8783077,40.6637226,,N
47230,-73.8784903,40.663968,,N
47231,-73.9902537,40.663661,,N
47232,-73.8774701,40.6640502,,N
47233,-73.8773415,40.6641046,,N
47234,-73.8775563,40.664273,,N
47235,-73.8776796,40.6643326,,N
47236,-73.8766496,40.6643968,,N
47237,-73.8768995,40.6644109,,N
47238,-73.8764323,40.664612,,N
47239,-73.8770503,40.6646197,,N
47240,-73.8768746,40.6646998,,N
47241,-73.8758347,40.6647529,,N
47242,-73.8765274,40.6648471,,N
47243,-73.8759159,40.6649808,,N
47244,-73.8760539,40.665048,,N
47245,-73.8750167,40.6651012,,N
47246,-73.8750847,40.6651928,,N
47247,-73.8746322,40.6652691,,N
47248,-73.8751655,40.6653016,,N
47249,-73.8752391,40.6654008,,N
47250,-73.8742033,40.6654565,,N
47251,-73.8741675,40.665588,,N
47252,-73.8744176,40.6657457,,N
47253,-73.8733815,40.6658015,,N
47254,-73.8735098,40.665863,,N
47255,-73.8740124,40.6659159,,N
47256,-73.8729459,40.6659912,,N
47257,-73.8734762,40.6660227,,N
47258,-73.873596,40.6660907,,N
47259,-73.8725682,40.6661557,,N
47260,-73.8727727,40.6664312,,N
47261,-73.8823874,40.6665188,,N
47262,-73.871723,40.6665802,,N
47263,-73.8717869,40.6666571,,N
47264,-73.8718677,40.6667542,,N
47265,-73.8719353,40.666843,,N
47266,-73.8708238,40.6671676,,N
47267,-73.8709313,40.6672245,,N
47268,-73.870432,40.6674514,,N
47269,-73.8700261,40.6677453,,N
47270,-73.870058,40.6678668,,N
47271,-73.7755317,40.6678982,,N
47272,-73.774878,40.6679431,,N
47273,-73.8701002,40.6680279,,N
47274,-73.870128,40.6681343,,N
47275,-73.9201296,40.6682504,,N
47276,-73.9199877,40.6683029,,N
47277,-73.8692043,40.668339,,N
47278,-73.920155,40.6683546,,N
47279,-73.9194358,40.6684067,,N
47280,-73.8682759,40.6685185,,N
47281,-73.7391925,40.6685442,,N
47282,-73.9192303,40.6686068,,N
47283,-73.8682997,40.66861,,N
47284,-73.86929,40.6686826,,N
47285,-73.8670211,40.6686935,,N
47286,-73.8676505,40.6687006,,N
47287,-73.8664499,40.6687732,,N
47288,-73.8683582,40.6688348,,N
47289,-73.86589,40.6688529,,N
47290,-73.867451,40.6689608,,N
47291,-73.8664391,40.6690016,,N
47292,-73.867,40.6690234,,N
47293,-73.865358,40.6690283,,N
47294,-73.8665282,40.6690889,,N
47295,-73.9201059,40.6691527,,N
47296,-73.8636926,40.6691658,,N
47297,-73.864285,40.669183,,N
47298,-73.8655792,40.669224,,N
47299,-73.8645951,40.6692653,,N
47300,-73.8627893,40.6692944,,N
47301,-73.920085,40.66937,,N
47302,-73.8628139,40.6693951,,N
47303,-73.8640978,40.6694348,,N
47304,-73.8617517,40.6694412,,N
47305,-73.8623198,40.6694617,,N
47306,-73.8628432,40.6695158,,N
47307,-73.8609223,40.6695586,,N
47308,-73.8628659,40.6696101,,N
47309,-73.8609446,40.6696471,,N
47310,-73.8617896,40.6696774,,N
47311,-73.8623525,40.669688,,N
47312,-73.8597299,40.6697355,,N
47313,-73.8619057,40.6697557,,N
47314,-73.8609832,40.6698012,,N
47315,-73.859073,40.6698329,,N
47316,-73.8610058,40.6698922,,N
47317,-73.8591534,40.6699166,,N
47318,-73.8581517,40.6699645,,N
47319,-73.8600839,40.6700249,,N
47320,-73.8455428,40.6700502,,N
47321,-73.857495,40.6700584,,N
47322,-73.8580409,40.6700798,,N
47323,-73.857222,40.6700974,,N
47324,-73.8591556,40.6701585,,N
47325,-73.8583408,40.6701733,,N
47326,-73.859004,40.6701803,,N
47327,-73.8582331,40.6702912,,N
47328,-73.8573037,40.670425,,N
47329,-73.8563036,40.6704605,,N
47330,-73.8516085,40.6719332,,N
47331,-73.913977,40.5569474,,N
47332,-73.9104581,40.5642979,,N
47333,-73.9212218,40.5614411,,N
47334,-73.9326126,40.5925275,,N
47335,-73.8927993,40.8827196,,N
47336,-73.8926441,40.8827369,,N
47337,-73.9583554,40.6296237,,N
47338,-73.9538427,40.63284,,N
47339,-74.232008,40.509093,,N
47340,-74.2306608,40.5093468,,N
47341,-73.8359315,40.8875972,,N
47342,-74.010004,40.630113,,N
47343,-74.013726,40.631486,,N
47344,-73.9321681,40.5862899,,N
47345,-73.9365079,40.6192652,,N
47346,-73.9532894,40.6697984,,N
47347,-73.9532685,40.6700228,,N
47348,-73.9532498,40.6702231,,N
47349,-74.0783109,40.6155569,,N
47350,-73.9726487,40.7262553,,N
47351,-74.170497,40.5242936,,N
47352,-74.1710095,40.5250807,,N
47353,-74.137348,40.5472561,,N
47354,-73.9819776,40.7778394,,N
47355,-74.066831,40.615034,,N
47356,-73.9071286,40.6762385,,N
47357,-73.8857027,40.8760039,,N
47358,-73.884761,40.8771577,,N
47359,-73.8852521,40.8770335,,N
47360,-73.8855509,40.8768403,,N
47361,-73.886005,40.8753569,,N
47362,-73.8860252,40.8761586,,N
47363,-73.8863604,40.8754188,,N
47364,-73.884986,40.8769125,,N
47365,-73.8865371,40.8745874,,N
47366,-73.8867227,40.874635,,N
47367,-73.8863714,40.8745463,,N
47368,-73.886635,40.8748296,,N
47369,-73.8876339,40.8748876,,N
47370,-73.8862847,40.8747455,,N
47371,-73.8875636,40.8750365,,N
47372,-73.8879703,40.8750508,,N
47373,-73.8864492,40.8747846,,N
47374,-73.8876442,40.8720846,,N
47375,-73.8866188,40.8739773,,N
47376,-73.8877894,40.8719294,,N
47377,-73.8880576,40.8721503,,N
47378,-73.8869151,40.8733238,,N
47379,-73.887219,40.8726734,,N
47380,-73.8877687,40.8721919,,N
47381,-73.8878995,40.8723019,,N
47382,-73.8879326,40.8720467,,N
47383,-73.8885936,40.8728394,,N
47384,-73.8869752,40.8713031,,N
47385,-73.8868573,40.8713864,,N
47386,-73.8905297,40.8705999,,N
47387,-73.888547,40.8713921,,N
47388,-73.8898925,40.8706166,,N
47389,-73.8908232,40.8700696,,N
47390,-73.8881955,40.8716141,,N
47391,-73.8896502,40.8709385,,N
47392,-73.889228,40.8711823,,N
47393,-73.8911258,40.8702472,,N
47394,-73.8888023,40.8716004,,N
47395,-73.8915887,40.8694254,,N
47396,-73.8918798,40.8695998,,N
47397,-73.8922396,40.868875,,N
47398,-73.8922627,40.8685447,,N
47399,-73.8918642,40.8693705,,N
47400,-73.8931541,40.8679425,,N
47401,-73.8917235,40.8692566,,N
47402,-73.8924647,40.868847,,N
47403,-73.8928082,40.8678058,,N
47404,-73.8934487,40.8653702,,N
47405,-73.8935524,40.8671593,,N
47406,-73.8942888,40.8659125,,N
47407,-73.8931778,40.8654863,,N
47408,-73.8939907,40.8662991,,N
47409,-73.8932384,40.8652589,,N
47410,-73.8936315,40.8670537,,N
47411,-73.8942279,40.8665331,,N
47412,-73.8936207,40.8653125,,N
47413,-73.8937475,40.8652679,,N
47414,-73.8945971,40.8660658,,N
47415,-73.8938481,40.8656357,,N
47416,-73.8941614,40.8660821,,N
47417,-73.8944332,40.8659837,,N
47418,-73.8943065,40.8661533,,N
47419,-73.8944682,40.8662328,,N
47420,-73.8844004,40.8741854,,N
47421,-73.884799,40.8741979,,N
47422,-73.8848531,40.8785226,,N
47423,-73.884738,40.8743419,,N
47424,-73.8847839,40.878384,,N
47425,-73.8887323,40.872847,,N
47426,-73.8887373,40.8727479,,N
47427,-73.8868501,40.871296,,N
47428,-73.8959374,40.8642851,,N
47429,-73.8975784,40.8612899,,N
47430,-73.8947913,40.8652493,,N
47431,-73.8956198,40.8641677,,N
47432,-73.897323,40.862456,,N
47433,-73.8978868,40.8614208,,N
47434,-73.8953522,40.8648256,,N
47435,-73.8950908,40.8654259,,N
47436,-73.8983609,40.8598194,,N
47437,-73.899041,40.8586248,,N
47438,-73.8979329,40.8609949,,N
47439,-73.9001414,40.8574846,,N
47440,-73.8980551,40.8604069,,N
47441,-73.8981151,40.8602957,,N
47442,-73.8984521,40.8603778,,N
47443,-73.8997741,40.8573583,,N
47444,-73.8993723,40.8587415,,N
47445,-73.8986789,40.8592506,,N
47446,-73.8990019,40.8593635,,N
47447,-73.9002746,40.8565596,,N
47448,-73.9020439,40.8546167,,N
47449,-73.9009493,40.8561061,,N
47450,-73.9006139,40.8559906,,N
47451,-73.9001688,40.8567409,,N
47452,-73.9011932,40.8551717,,N
47453,-73.9016892,40.8545554,,N
47454,-73.9007227,40.8561436,,N
47455,-73.9006345,40.8566208,,N
47456,-73.9017673,40.8549685,,N
47457,-73.9012088,40.8554297,,N
47458,-73.9037172,40.8525405,,N
47459,-73.9034047,40.8524006,,N
47460,-73.903902,40.8523099,,N
47461,-73.904686,40.8529002,,N
47462,-73.9027016,40.8518813,,N
47463,-73.9032804,40.8525576,,N
47464,-73.9025654,40.8534607,,N
47465,-73.9024861,40.8540738,,N
47466,-73.9035663,40.8524776,,N
47467,-73.9023725,40.8514968,,N
47468,-73.9048189,40.8527559,,N
47469,-73.9029754,40.8532141,,N
47470,-73.9038546,40.8523724,,N
47471,-73.9035474,40.8522321,,N
47472,-73.9028866,40.8535822,,N
47473,-73.9052647,40.8530249,,N
47474,-73.9028343,40.851721,,N
47475,-73.9046285,40.8527787,,N
47476,-73.9037375,40.852271,,N
47477,-73.9049487,40.8505,,N
47478,-73.9065401,40.850111,,N
47479,-73.9063371,40.8493355,,N
47480,-73.9048633,40.8511423,,N
47481,-73.9044136,40.8517015,,N
47482,-73.9058086,40.849964,,N
47483,-73.904401,40.8515405,,N
47484,-73.9040432,40.851627,,N
47485,-73.9035603,40.8487453,,N
47486,-73.9041669,40.8514702,,N
47487,-73.9074141,40.8507091,,N
47488,-73.9054383,40.8498904,,N
47489,-73.9058045,40.8490991,,N
47490,-73.904782,40.8512433,,N
47491,-73.9059714,40.8492269,,N
47492,-73.9044874,40.8510639,,N
47493,-73.9053175,40.850572,,N
47494,-73.9070768,40.8503134,,N
47495,-73.9062233,40.8494736,,N
47496,-73.9057126,40.8492927,,N
47497,-73.9070204,40.8503682,,N
47498,-73.906929,40.8504593,,N
47499,-73.9060768,40.8496424,,N
47500,-73.9059612,40.8495271,,N
47501,-73.9069735,40.8504158,,N
47502,-73.9058313,40.8493982,,N
47503,-73.9066,40.8485163,,N
47504,-73.9069786,40.8485925,,N
47505,-73.9077326,40.8478572,,N
47506,-73.9757929,40.7954668,,N
47507,-73.9752976,40.7958732,,N
47508,-73.9486711,40.7446222,,N
47509,-73.9485012,40.7447002,,N
47510,-73.9851974,40.7002824,,N
47511,-73.7957311,40.5886077,,N
47512,-73.7957855,40.5892495,,N
47513,-73.7959168,40.5903933,,N
47514,-73.7936318,40.5881461,,N
47515,-73.7931187,40.5914113,,N
47516,-73.7939944,40.5912922,,N
47517,-73.7939783,40.5911971,,N
47518,-73.7976522,40.5880985,,N
47519,-73.8007593,40.5878947,,N
47520,-73.7990032,40.587181,,N
47521,-73.8001517,40.5893197,,N
47522,-73.7993099,40.589611,,N
47523,-73.7993045,40.588437,,N
47524,-73.7995036,40.5885335,,N
47525,-73.8001274,40.5869122,,N
47526,-73.8009673,40.5885769,,N
47527,-73.8006536,40.5871864,,N
47528,-73.7997761,40.5878178,,N
47529,-73.7990899,40.5883329,,N
47530,-73.7997998,40.5886895,,N
47531,-73.7986075,40.5889378,,N
47532,-73.800306,40.5871616,,N
47533,-73.7990228,40.5891319,,N
47534,-73.7977206,40.5887996,,N
47535,-73.8008746,40.5885854,,N
47536,-73.7993922,40.5897155,,N
47537,-73.7982771,40.5896493,,N
47538,-73.7978064,40.5895573,,N
47539,-73.7987948,40.5890254,,N
47540,-73.7984269,40.5899018,,N
47541,-73.7922618,40.5916379,,N
47542,-73.7926509,40.589887,,N
47543,-73.8017578,40.5907985,,N
47544,-73.801304,40.5905622,,N
47545,-73.9181362,40.7962822,,N
47546,-73.9175522,40.7963304,,N
47547,-73.9900012,40.7722409,,N
47548,-73.9259342,40.7722511,,N
47549,-73.9857507,40.6096849,,N
47550,-73.9374772,40.6219746,,N
47551,-73.9373385,40.8392951,,N
47552,-73.9395793,40.8356703,,N
47553,-73.8984016,40.749651,,N
47554,-73.8692574,40.7696059,,N
47555,-73.89133,40.7731043,,N
47556,-73.8913561,40.773459,,N
47557,-73.8545419,40.7079352,,N
47558,-73.8560397,40.7079555,,N
47559,-73.8564888,40.7098759,,N
47560,-73.858272,40.7118253,,N
47561,-73.812412,40.712633,,N
47562,-73.8124422,40.7128662,,N
47563,-73.8595164,40.7140055,,N
47564,-73.953426,40.7140677,,N
47565,-73.8771725,40.7142036,,N
47566,-73.8407541,40.7144821,,N
47567,-73.8411546,40.7145848,,N
47568,-73.8585818,40.7151559,,N
47569,-73.8436391,40.7160357,,N
47570,-73.844503,40.7161843,,N
47571,-73.8440264,40.7176642,,N
47572,-73.8443424,40.7176989,,N
47573,-73.8360248,40.7177548,,N
47574,-73.8358614,40.7179646,,N
47575,-73.8371747,40.7182124,,N
47576,-73.8401108,40.7194912,,N
47577,-73.8413631,40.720373,,N
47578,-73.8417814,40.7203903,,N
47579,-73.9048898,40.7205299,,N
47580,-73.842752,40.720703,,N
47581,-73.8424285,40.7209949,,N
47582,-73.8450784,40.7221466,,N
47583,-73.846052,40.722448,,N
47584,-73.8497969,40.7247171,,N
47585,-73.8504362,40.7251899,,N
47586,-73.8523311,40.7262149,,N
47587,-73.8553103,40.7273482,,N
47588,-73.8594727,40.7291517,,N
47589,-73.8604762,40.7295167,,N
47590,-73.8610033,40.7295709,,N
47591,-73.8610909,40.7298791,,N
47592,-73.8634719,40.7303287,,N
47593,-73.8640516,40.7306699,,N
47594,-73.8650788,40.7311943,,N
47595,-73.8720874,40.733771,,N
47596,-73.8717006,40.7341165,,N
47597,-73.8731298,40.7342281,,N
47598,-73.8726348,40.7342257,,N
47599,-73.8751077,40.7349372,,N
47600,-73.8750582,40.7350865,,N
47601,-73.8757482,40.7351844,,N
47602,-73.8752868,40.7353946,,N
47603,-73.9046057,40.7355977,,N
47604,-73.8803577,40.7371424,,N
47605,-73.8810697,40.7372862,,N
47606,-73.880002,40.7374785,,N
47607,-73.8822416,40.737494,,N
47608,-73.8806728,40.7374763,,N
47609,-73.8816552,40.7375157,,N
47610,-73.8825199,40.7376846,,N
47611,-73.8793392,40.7383815,,N
47612,-73.8882461,40.7387884,,N
47613,-73.8882641,40.7388806,,N
47614,-73.8895489,40.7388747,,N
47615,-73.8906262,40.739075,,N
