id,lng,lat,depth,order
25537,-73.8975564,40.7600436,4,47173
25538,-73.8971964,40.7580594,1,20377
25539,-73.7794057,40.7940541,4,32274
25540,-73.926726,40.558557,4,35756
25541,-73.751378,40.778507,7,43103
25542,-73.748476,40.778902,5,37572
25543,-73.8139374,40.5842945,6,48031
25544,-73.8146569,40.5854108,1,29123
25545,-73.8154473,40.5864725,5,44343
25546,-73.8158863,40.5870616,1,10863
25547,-73.8172504,40.5889104,1,815
25548,-73.7385791,40.5996955,2,5440
25549,-73.743491,40.59797,1,816
25550,-73.8017162,40.5867532,3,36679
25551,-73.8040276,40.5865743,1,13704
25552,-73.8096418,40.5854507,3,37573
25553,-73.8123823,40.584685,5,43942
25554,-73.8148076,40.5840714,1,12179
25555,-73.8153034,40.5839423,2,26304
25556,-73.8169279,40.5835097,3,35757
25557,-73.8185861,40.5830152,4,42654
25558,-73.8194101,40.582774,5,43529
25559,-73.8202598,40.5825263,1,5441
25560,-73.8218583,40.5821274,1,21081
25561,-73.8236338,40.5816795,2,27692
25562,-73.82278,40.603279,1,817
25563,-73.7637662,40.6918294,5,45366
25564,-73.763224,40.691324,1,13705
25565,-73.80732,40.698096,1,8436
25566,-73.8053554,40.6954629,10,52282
25567,-73.8045766,40.6949302,6,47595
25568,-73.803761,40.694377,7,49250
25569,-73.802268,40.693347,4,45367
25570,-73.801593,40.692887,2,20009
25571,-73.800987,40.692479,1,10864
25572,-73.9128559,40.7136067,1,20251
25573,-73.9122854,40.7141774,5,44710
25574,-73.9117306,40.7147323,1,14633
25575,-73.9101122,40.7161551,1,818
25576,-73.910507,40.715737,3,36680
25577,-73.911052,40.715189,6,46208
25578,-73.9115868,40.7146491,2,37574
25579,-73.77301,40.748395,1,6003
25580,-73.77212,40.748636,5,43104
25581,-73.771237,40.748879,3,41074
25582,-73.770354,40.749118,6,45953
25583,-73.769439,40.749371,3,42655
25584,-73.768523,40.749615,1,22684
25585,-73.76753,40.749894,12,53583
25586,-73.7666423,40.7500924,1,26215
25587,-73.7657653,40.7503293,10,52638
25588,-73.7648876,40.7505744,1,29124
25589,-73.7631283,40.7510525,1,21082
25590,-73.762264,40.75148,1,8437
25591,-73.760535,40.752055,2,29125
25592,-73.7594788,40.7524112,13,53997
25593,-73.756788,40.753827,6,46472
25594,-73.754659,40.754461,1,20010
25595,-73.753693,40.754732,10,52283
25596,-73.752445,40.754899,1,4470
25597,-73.751508,40.755058,7,48782
25598,-73.750729,40.75547,2,25566
25599,-73.7927267,40.7429759,1,13706
25600,-73.790951,40.743452,2,25209
25601,-73.790069,40.743694,3,30806
25602,-73.789185,40.743937,1,13707
25603,-73.787874,40.744286,1,10865
25604,-73.8746837,40.7347252,6,48783
25605,-73.8726732,40.7357121,3,40477
25606,-73.8718312,40.7360961,1,10866
25607,-73.866095,40.737251,5,48032
25608,-73.8148813,40.7446256,4,36681
25609,-73.813785,40.744555,1,15656
25610,-73.785979,40.744828,7,48784
25611,-73.785588,40.744933,5,46209
25612,-73.784695,40.745183,1,10867
25613,-73.782913,40.745673,1,13708
25614,-73.78203,40.745915,2,23942
25615,-73.779387,40.746645,3,30807
25616,-73.777494,40.7471658,4,37575
25617,-73.775718,40.747648,6,47174
25618,-73.774837,40.74789,4,43530
25619,-73.773946,40.748131,1,13709
25620,-73.827851,40.748464,1,15657
25621,-73.826917,40.748387,2,23943
25622,-73.825986,40.748313,13,54328
25623,-73.824198,40.747905,1,4471
25624,-73.906172,40.725203,4,42169
25625,-73.901802,40.724902,1,14053
25626,-73.878225,40.732102,1,819
25627,-73.877083,40.732909,2,33580
25628,-73.875719,40.733911,1,22685
25629,-73.795723,40.742991,1,10868
25630,-73.793687,40.742839,1,25192
25631,-73.792738,40.7427644,8,50711
25632,-73.851701,40.741173,2,29126
25633,-73.880061,40.730722,1,12180
25634,-73.879686,40.730996,2,30808
25635,-73.878707,40.731717,4,35758
25636,-73.743039,40.715398,5,46955
25637,-73.741281,40.715855,2,26912
25638,-73.738528,40.716496,1,14054
25639,-73.7355053,40.7163493,2,24966
25640,-73.7341253,40.7165151,1,10869
25641,-73.7904664,40.7878146,1,15658
25642,-73.835517,40.714651,2,25567
25643,-73.834398,40.715494,1,8438
25644,-73.8336189,40.7160934,2,33581
25645,-73.832734,40.716791,2,27693
25646,-73.8258617,40.7205098,1,4964
25647,-73.823839,40.720828,3,29127
25648,-73.823449,40.720898,8,50916
25649,-73.821533,40.721245,1,10870
25650,-73.820161,40.721493,5,46210
25651,-73.7088428,40.7488654,2,21083
25652,-73.708244,40.7494008,3,34700
25653,-73.707017,40.7504979,5,43943
25654,-73.7063976,40.7510518,2,17948
25655,-73.705779,40.7516049,9,49095
25656,-73.7051809,40.7521397,8,48033
25657,-73.7045692,40.7526867,6,44344
25658,-73.7036227,40.7535329,4,34701
25659,-73.8686449,40.7066233,1,8439
25660,-73.867037,40.706642,2,20011
25661,-73.866131,40.706656,1,15659
25662,-73.865207,40.706669,3,29128
25663,-73.864269,40.706686,1,16734
25664,-73.863327,40.706701,2,27500
25665,-73.862389,40.706715,1,18350
25666,-73.86175,40.70673,8,50601
25667,-73.7564464,40.7371058,2,30809
25668,-73.755532,40.737272,1,17613
25669,-73.749828,40.738267,2,20012
25670,-73.748842,40.738477,6,46211
25671,-73.746158,40.738955,1,21084
25672,-73.743719,40.739383,3,22686
25673,-73.820071,40.721046,3,34702
25674,-73.8190779,40.7213289,1,13710
25675,-73.817047,40.721938,3,37576
25676,-73.814779,40.722612,2,33582
25677,-73.812529,40.723283,1,26216
25678,-73.810399,40.723724,16,55008
25679,-73.802439,40.724637,1,13711
25680,-73.872299,40.706594,1,15660
25681,-73.8688402,40.7068156,4,41640
25682,-73.873215,40.706519,1,16735
25683,-73.87236,40.706725,2,18483
25684,-73.86153,40.706459,2,22687
25685,-73.860826,40.706843,1,820
25686,-73.841053,40.711123,2,26698
25687,-73.840186,40.711358,3,37577
25688,-73.895379,40.705511,2,20432
25689,-73.8941001,40.7025308,1,15661
25690,-73.8996868,40.7143825,1,821
25691,-73.89942,40.713367,2,17036
25692,-73.8933487,40.7008888,2,24984
25693,-73.893249,40.700183,1,13712
25694,-73.892886,40.69774,3,30810
25695,-73.892596,40.696934,1,5859
25696,-73.899738,40.751053,1,10871
25697,-73.900055,40.7503475,5,48034
25698,-73.901602,40.746909,3,38406
25699,-73.902117,40.745731,1,18351
25700,-73.9003254,40.7540239,13,54235
25701,-73.901765,40.73172,4,39152
25702,-73.902626,40.744633,2,20013
25703,-73.9024715,40.7449886,1,822
25704,-73.902242,40.74453,3,33583
25705,-73.7760306,40.7374234,1,37578
25706,-73.775154,40.735604,7,48611
25707,-73.751751,40.686953,22,55943
25708,-73.750653,40.685992,1,22688
25709,-73.7625176,40.7125434,1,10872
25710,-73.7631807,40.7116162,2,17037
25711,-73.7636056,40.7110606,1,823
25712,-73.765782,40.719676,4,42170
25713,-73.778749,40.743193,6,46716
25714,-73.765398,40.718356,18,55579
25715,-73.764373,40.716967,2,25568
25716,-73.763842,40.716249,3,41075
25717,-73.762829,40.714678,1,14634
25718,-73.762685,40.714145,2,26913
25719,-73.762549,40.710916,2,32275
25720,-73.762393,40.710543,3,34703
25721,-73.759842,40.704839,4,44711
25722,-73.759182,40.703372,9,51492
25723,-73.758568,40.702011,1,22689
25724,-73.75796,40.700659,3,39153
25725,-73.757353,40.699311,1,24484
25726,-73.756442,40.697286,2,30811
25727,-73.755532,40.695257,1,14635
25728,-73.75484,40.6937275,12,53847
25729,-73.782522,40.75115,1,24485
25730,-73.7832869,40.7528767,4,39154
25731,-73.7833228,40.7534903,3,26415
25732,-73.755082,40.69366,1,20014
25733,-73.75381,40.690975,1,13713
25734,-73.753064,40.689409,4,43531
25735,-73.752821,40.689495,2,36682
25736,-73.751348,40.687139,1,10873
25737,-73.781024,40.748,2,14636
25738,-73.819778,40.752937,4,42171
25739,-73.81657,40.750081,5,42656
25740,-73.81539,40.749033,1,15662
25741,-73.8263034,40.7745248,3,42172
25742,-73.826575,40.772345,1,12181
25743,-73.826575,40.77163,4,38407
25744,-73.826566,40.770642,1,20015
25745,-73.826558,40.770137,5,47596
25746,-73.826572,40.769961,1,15663
25747,-73.826848,40.767987,4,40478
25748,-73.827058,40.767529,3,29129
25749,-73.82769,40.766104,3,30812
25750,-73.827863,40.765363,4,43944
25751,-73.8271229,40.7616164,1,15664
25752,-73.826867,40.761092,7,49826
25753,-73.826541,40.760464,5,47389
25754,-73.825968,40.759329,1,13244
25755,-73.82561,40.758581,2,20016
25756,-73.82557,40.758498,1,8440
25757,-73.825173,40.7576692,10,52560
25758,-73.823515,40.756266,1,10874
25759,-73.816787,40.608798,2,18484
25760,-73.817035,40.608373,1,14055
25761,-73.817066,40.607877,6,39852
25762,-73.816971,40.606525,3,29130
25763,-73.8166175,40.6062225,1,824
25764,-73.748544,40.706919,1,10875
25765,-73.747878,40.706303,5,47175
25766,-73.747197,40.705681,3,33584
25767,-73.746821,40.705329,1,9986
25768,-73.746591,40.705128,8,51408
25769,-73.745851,40.704448,1,8441
25770,-73.74531,40.70395,16,54921
25771,-73.744354,40.703204,1,9987
25772,-73.743862,40.702811,2,33585
25773,-73.743091,40.702397,1,12182
25774,-73.742917,40.702335,4,45368
25775,-73.741202,40.7018344,14,54669
25776,-73.773513,40.668755,2,18737
25777,-73.7734296,40.6680205,1,5442
25778,-73.8560534,40.6638216,1,825
25779,-73.7706243,40.596013,1,13245
25780,-73.770358,40.594591,3,37579
25781,-73.770231,40.593975,8,48035
25782,-73.769888,40.592099,2,20017
25783,-73.7481812,40.5953874,1,4104
25784,-73.8205157,40.6136822,4,43105
25785,-73.902453,40.705837,1,15665
25786,-73.90027,40.706357,3,41076
25787,-73.895283,40.707588,2,21085
25788,-73.893056,40.708148,1,826
25789,-73.88031,40.731492,3,32276
25790,-73.879039,40.73048,1,14056
25791,-73.908299,40.699882,3,35759
25792,-73.90736,40.700804,11,52973
25793,-73.906208,40.701931,1,27402
25794,-73.902373,40.705684,9,51679
25795,-73.8254393,40.7180021,1,6004
25796,-73.82367,40.71818,4,34704
25797,-73.821303,40.7180479,2,30813
25798,-73.822158,40.712514,5,42173
25799,-73.821083,40.712539,1,20018
25800,-73.819804,40.712898,2,21086
25801,-73.8185165,40.712935,1,10876
25802,-73.7252299,40.7356517,1,13714
25803,-73.7243255,40.7358473,2,17038
25804,-73.723883,40.735943,1,827
25805,-73.8255864,40.7119475,27,56383
25806,-73.7935207,40.7176904,2,20470
25807,-73.7919043,40.7181556,1,14057
25808,-73.722532,40.736233,1,10877
25809,-73.721725,40.736406,4,38408
25810,-73.71992,40.736794,6,46212
25811,-73.718114,40.737183,3,32277
25812,-73.717211,40.737377,1,5443
25813,-73.716307,40.737571,4,41641
25814,-73.715394,40.737768,1,10878
25815,-73.7148433,40.7378863,4,43106
25816,-73.713504,40.738172,5,44712
25817,-73.712602,40.738366,1,18701
25818,-73.710797,40.738755,3,38409
25819,-73.709892,40.738949,1,13715
25820,-73.708989,40.739142,9,50917
25821,-73.70809,40.739336,4,43945
25822,-73.707186,40.73953,2,27694
25823,-73.706245,40.739733,1,5444
25824,-73.705308,40.739934,3,43107
25825,-73.704408,40.740128,6,46956
25826,-73.702585,40.74052,7,47176
25827,-73.701665,40.740718,1,13716
25828,-73.700837,40.740896,2,24486
25829,-73.8533156,40.7031005,1,828
25830,-73.833929,40.707986,1,20019
25831,-73.832371,40.708325,6,47390
25832,-73.830785,40.708675,2,30814
25833,-73.830627,40.708739,1,10879
25834,-73.7673126,40.6972316,1,12183
25835,-73.7671476,40.6974266,2,27695
25836,-73.7661412,40.6986732,1,5445
25837,-73.7651536,40.6999191,3,39155
25838,-73.764412,40.700844,1,21087
25839,-73.766056,40.662466,1,829
25840,-73.765236,40.662275,2,17039
25841,-73.764378,40.662063,5,45954
25842,-73.763524,40.66185,3,38410
25843,-73.772857,40.661582,1,22690
25844,-73.771987,40.661974,3,24487
25845,-73.768367,40.662902,1,20020
25846,-73.76757,40.662832,3,29131
25847,-73.766755,40.662749,2,6005
25848,-73.766064,40.66268,1,830
25849,-73.745907,40.60952,2,29132
25850,-73.746161,40.609407,1,16736
25851,-73.747638,40.60874,7,47391
25852,-73.748691,40.607874,1,16737
25853,-73.7503422,40.6065429,2,29133
25854,-73.7510715,40.6059163,1,10880
25855,-73.751837,40.605285,1,16738
25856,-73.890727,40.702335,4,40479
25857,-73.888935,40.702761,6,48036
25858,-73.888043,40.702972,9,51409
25859,-73.88632,40.70338,9,51493
25860,-73.885457,40.703586,10,51941
25861,-73.884595,40.70379,9,50918
25862,-73.8837298,40.7039957,1,26217
25863,-73.8828743,40.7042009,11,52698
25864,-73.88115,40.704608,6,43532
25865,-73.879432,40.705018,3,32278
25866,-73.878565,40.705223,9,50817
25867,-73.8767736,40.7056609,13,54406
25868,-73.9237089,40.7306089,5,38411
25869,-73.790853,40.770756,2,27696
25870,-73.790515,40.770098,1,8442
25871,-73.789858,40.768789,2,17867
25872,-73.789318,40.767764,6,46473
25873,-73.787596,40.764393,1,12184
25874,-73.912263,40.5646988,2,20021
25875,-73.9106992,40.5567708,3,33586
25876,-73.910571,40.5588,3,34705
25877,-73.910543,40.559212,1,10881
25878,-73.910434,40.560756,12,52490
25879,-73.8851712,40.7052014,1,27403
25880,-73.883747,40.701705,1,15666
25881,-73.7904062,40.59084,2,22691
25882,-73.7905283,40.591879,1,18352
25883,-73.760424,40.663908,2,25569
25884,-73.867877,40.725685,2,20022
25885,-73.8890333,40.7652617,3,45369
25886,-73.751614,40.777814,1,13717
25887,-73.751583,40.776979,4,38412
25888,-73.751024,40.775672,1,13718
25889,-73.750721,40.775019,3,32279
25890,-73.750543,40.774348,6,41642
25891,-73.7503024,40.7736658,1,29134
25892,-73.749508,40.772097,2,26914
25893,-73.829083,40.7896864,8,49386
25894,-73.8266823,40.7906125,1,16212
25895,-73.932726,40.769699,2,23944
25896,-73.9278212,40.7676161,6,46717
25897,-73.9235436,40.7656061,2,20023
25898,-73.922741,40.765226,1,8443
25899,-73.841851,40.712961,3,38413
25900,-73.841444,40.713921,2,28291
25901,-73.841087,40.71474,1,10882
25902,-73.7807646,40.7392423,1,10883
25903,-73.9023637,40.562072,4,37580
25904,-73.7452776,40.7700246,3,20024
25905,-73.745386,40.7706602,1,831
25906,-73.802691,40.673092,1,10884
25907,-73.768068,40.661002,1,10885
25908,-73.765788,40.660975,2,27697
25909,-73.764927,40.660764,3,40480
25910,-73.764077,40.660559,10,52284
25911,-73.750803,40.602345,2,20025
25912,-73.750659,40.601758,1,832
25913,-73.801759,40.749005,2,17040
25914,-73.738038,40.705534,1,21088
25915,-73.738118,40.704082,1,25193
25916,-73.7381564,40.703309,5,46718
25917,-73.738233,40.701885,1,26762
25918,-73.738269,40.701143,7,50325
25919,-73.738354,40.700475,11,53070
25920,-73.739268,40.698737,2,26699
25921,-73.7401438,40.6970572,1,21089
25922,-73.7409976,40.6954181,14,54407
25923,-73.741395,40.694657,2,17868
25924,-73.7418214,40.6938431,3,39853
25925,-73.742723,40.692105,6,47814
25926,-73.743348,40.690946,1,20026
25927,-73.764911,40.76943,2,26915
25928,-73.764473,40.767892,3,30815
25929,-73.7503025,40.6794072,1,13719
25930,-73.750902,40.678479,8,51034
25931,-73.751359,40.677898,11,52815
25932,-73.751833,40.676946,1,13720
25933,-73.752473,40.675663,2,36683
25934,-73.752792,40.675018,1,14637
25935,-73.753174,40.674259,8,51124
25936,-73.7536131,40.6734211,25,56120
25937,-73.753921,40.672714,3,37581
25938,-73.754355,40.671868,2,25570
25939,-73.754767,40.671076,4,42174
25940,-73.75549,40.670317,3,36684
25941,-73.755615,40.670158,1,833
25942,-73.748125,40.683511,2,17041
25943,-73.748503,40.682861,1,14058
25944,-73.76366,40.763741,1,834
25945,-73.762949,40.7613069,1,20027
25946,-73.764826,40.767831,1,21090
25947,-73.764462,40.766573,2,22692
25948,-73.733987,40.71581,18,55495
25949,-73.746254,40.730216,2,18738
25950,-73.7455024,40.7295017,1,4472
25951,-73.744588,40.728586,8,50818
25952,-73.741047,40.725257,1,17614
25953,-73.737673,40.722147,1,15667
25954,-73.764417,40.766416,1,835
25955,-73.76414,40.765453,3,30816
25956,-73.763876,40.764501,1,3771
25957,-73.759021,40.748851,3,34706
25958,-73.758015,40.746723,2,23750
25959,-73.743575,40.690473,3,32280
25960,-73.7444353,40.6888385,1,12185
25961,-73.749357,40.681608,1,12186
25962,-73.749916,40.680669,3,36685
25963,-73.7349204,40.7129864,1,5446
25964,-73.736628,40.709843,2,26916
25965,-73.737165,40.708857,1,836
25966,-73.73676,40.719585,2,17042
25967,-73.7378387,40.722093,2,22693
25968,-73.737344,40.720978,1,16739
25969,-73.750548,40.733653,2,28108
25970,-73.751013,40.733128,3,30817
25971,-73.936033,40.737486,2,21091
25972,-73.93752,40.736923,1,4105
25973,-73.9354111,40.7449613,1,15668
25974,-73.9357772,40.7430828,10,52129
25975,-73.9361371,40.7412353,3,35760
25976,-73.9367618,40.7380297,5,45955
25977,-73.9067961,40.7793113,6,47177
25978,-73.908477,40.777983,12,52864
25979,-73.912858,40.77436,16,54839
25980,-73.913974,40.773449,5,45956
25981,-73.9168207,40.7711972,4,43946
25982,-73.9172577,40.7708094,2,34707
25983,-73.9181379,40.7700888,1,24192
25984,-73.9207885,40.7676626,7,51494
25985,-73.9213848,40.7669012,18,55447
25986,-73.923457,40.764348,4,45661
25987,-73.92538,40.76197,2,32281
25988,-73.9285028,40.7581268,10,52204
25989,-73.9297499,40.7565824,1,33587
25990,-73.932022,40.753787,10,52639
25991,-73.93291,40.752693,3,36686
25992,-73.9337892,40.7515804,26,56217
25993,-73.7296053,40.6842826,1,5447
25994,-73.7304623,40.6823652,2,30818
25995,-73.731179,40.680437,3,43108
25996,-73.732368,40.677717,1,12187
25997,-73.7358627,40.7380205,1,5448
25998,-73.727072,40.689126,5,46474
25999,-73.7278724,40.6876148,6,46719
26000,-73.7287338,40.6859882,2,26917
26001,-73.728926,40.6856252,1,837
26002,-73.7469115,40.6541081,2,6006
26003,-73.916474,40.784626,1,5449
26004,-73.918269,40.7835835,1,9988
26005,-73.9190845,40.7830722,2,25571
26006,-73.9287239,40.7758095,2,21092
26007,-73.873529,40.7425222,1,22694
26008,-73.8730523,40.741693,4,40481
26009,-73.872614,40.74055,1,10886
26010,-73.80107,40.7781572,6,48421
26011,-73.797814,40.777895,11,53425
26012,-73.7950125,40.7776759,2,26763
26013,-73.7935533,40.7778194,1,5450
26014,-73.824181,40.77992,1,17615
26015,-73.9146044,40.7807459,1,4473
26016,-73.772328,40.7623867,1,10887
26017,-73.746786,40.714369,2,32282
26018,-73.746751,40.714223,10,52745
26019,-73.74649,40.712838,1,10888
26020,-73.746133,40.711001,2,26918
26021,-73.745109,40.707681,7,49827
26022,-73.744847,40.706965,2,34708
26023,-73.744576,40.706283,1,12188
26024,-73.744355,40.705705,3,40482
26025,-73.743988,40.704737,3,41077
26026,-73.743834,40.704338,1,14059
26027,-73.743307,40.70296,12,54306
26028,-73.7649254,40.7462646,2,17869
26029,-73.764329,40.744994,5,44345
26030,-73.76252,40.741171,1,10889
26031,-73.781605,40.785676,2,21093
26032,-73.780763,40.7838384,3,30819
26033,-73.779705,40.783101,4,35761
26034,-73.778166,40.78141,1,10890
26035,-73.7540909,40.7246984,38,56570
26036,-73.752629,40.723513,3,39854
26037,-73.751451,40.722555,1,4106
26038,-73.749126,40.720589,4,44713
26039,-73.7481068,40.7186834,1,14638
26040,-73.747322,40.717244,1,16292
26041,-73.7776719,40.7781013,6,44346
26042,-73.776964,40.774826,1,20028
26043,-73.7763051,40.7717305,2,26919
26044,-73.759778,40.735384,4,39156
26045,-73.7589878,40.7337143,1,4107
26046,-73.757979,40.7316,2,27501
26047,-73.7562606,40.7280136,3,29135
26048,-73.769049,40.755277,1,20029
26049,-73.7681175,40.7533059,1,27404
26050,-73.7673599,40.7517227,1,30820
26051,-73.765142,40.74678,1,13721
26052,-73.775627,40.768608,1,10891
26053,-73.775045,40.767494,3,33588
26054,-73.774273,40.766044,2,20030
26055,-73.773606,40.76478,5,43947
26056,-73.772882,40.763412,1,10892
26057,-73.769752,40.756403,1,10893
26058,-73.769326,40.755208,5,46720
26059,-73.7020111,40.7522431,6,45051
26060,-73.701905,40.750661,3,30821
26061,-73.7004728,40.7390546,3,29136
26062,-73.749123,40.77218,5,39855
26063,-73.748641,40.771022,1,10894
26064,-73.8214499,40.7935643,5,41078
26065,-73.8139104,40.7953007,4,39157
26066,-73.8135439,40.7952545,5,40483
26067,-73.8117443,40.7951132,4,38414
26068,-73.829279,40.791419,1,4474
26069,-73.8280173,40.7922615,2,17043
26070,-73.8272386,40.7925448,5,40484
26071,-73.8248955,40.7927763,3,29137
26072,-73.8445805,40.790811,8,48612
26073,-73.8436434,40.7907815,9,49521
26074,-73.841801,40.7907236,1,17616
26075,-73.8408446,40.7906935,3,39158
26076,-73.8399465,40.7906562,6,45957
26077,-73.839005,40.790617,1,10895
26078,-73.9163474,40.5582101,2,29138
26079,-73.772598,40.70756,2,23945
26080,-73.771707,40.707728,1,12189
26081,-73.770566,40.707936,8,50602
26082,-73.76878,40.708236,3,35762
26083,-73.767891,40.708406,1,12190
26084,-73.814152,40.763083,1,10896
26085,-73.815017,40.762851,3,39856
26086,-73.917255,40.778574,2,20433
26087,-73.8929071,40.7738069,2,36687
26088,-73.8850747,40.786887,1,838
26089,-73.764004,40.6809341,1,21094
26090,-73.763145,40.682017,2,23710
26091,-73.761895,40.683556,1,10897
26092,-73.8535961,40.5737141,15,54379
26093,-73.8559367,40.5777596,1,21095
26094,-73.8567463,40.5791677,7,47597
26095,-73.8831801,40.7644225,1,5451
26096,-73.882677,40.761608,1,38415
26097,-73.882316,40.759624,6,49969
26098,-73.880963,40.752179,18,55428
26099,-73.880206,40.748025,5,48239
26100,-73.8593033,40.69659,1,15669
26101,-73.858955,40.695349,7,49675
26102,-73.858545,40.693846,2,27698
26103,-73.8575116,40.6908353,1,16293
26104,-73.857058,40.689574,2,33589
26105,-73.8565496,40.6879933,13,54260
26106,-73.8557054,40.6862763,1,10898
26107,-73.855062,40.684943,1,21096
26108,-73.85333,40.681406,5,42657
26109,-73.8530132,40.6807622,1,13722
26110,-73.852677,40.680079,2,27699
26111,-73.8525448,40.6797957,6,49251
26112,-73.851868,40.678427,1,4475
26113,-73.851534,40.677749,3,32283
26114,-73.85123,40.677124,1,6007
26115,-73.850923,40.676496,2,20031
26116,-73.8506426,40.6758496,7,49522
26117,-73.8504452,40.6748063,2,33590
26118,-73.85001,40.672833,1,15670
26119,-73.8475627,40.6629641,2,18739
26120,-73.8472186,40.6615843,4,44714
26121,-73.846803,40.659915,6,47392
26122,-73.846391,40.658239,1,26218
26123,-73.8459776,40.6565693,3,41643
26124,-73.845561,40.654896,1,27405
26125,-73.8451453,40.6532232,8,49828
26126,-73.844812,40.651878,2,34709
26127,-73.8632178,40.7057997,4,43109
26128,-73.8477123,40.663858,2,29139
26129,-73.8745329,40.7299245,1,5452
26130,-73.819205,40.768869,4,43533
26131,-73.805694,40.698692,1,20032
26132,-73.8042246,40.6963888,1,10899
26133,-73.806762,40.700806,1,16740
26134,-73.8337232,40.5807899,3,28292
26135,-73.858985,40.712519,2,20033
26136,-73.7657236,40.6556378,2,13723
26137,-73.802131,40.697345,1,4476
26138,-73.8137676,40.7949686,1,14060
26139,-73.807179,40.709603,2,27931
26140,-73.929481,40.557538,1,10900
26141,-73.8866237,40.5665668,3,34710
26142,-73.8891713,40.5657654,1,13724
26143,-73.9254151,40.5593518,8,45052
26144,-73.920213,40.560773,6,42658
26145,-73.917507,40.560879,2,21097
26146,-73.916561,40.560904,4,35763
26147,-73.915487,40.560905,1,22695
26148,-73.90654,40.718046,7,49523
26149,-73.904159,40.718392,1,21098
26150,-73.894586,40.722208,1,10901
26151,-73.8921836,40.7232983,1,15671
26152,-73.820211,40.72176,1,8444
26153,-73.8194199,40.7219939,2,14639
26154,-73.817389,40.722602,4,39159
26155,-73.81512,40.72328,1,18628
26156,-73.812871,40.723948,4,44715
26157,-73.810626,40.72442,1,8153
26158,-73.802567,40.725311,3,35764
26159,-73.836727,40.71574,5,46475
26160,-73.8350303,40.7171292,11,53544
26161,-73.8341003,40.7178198,4,43110
26162,-73.749412,40.739114,1,10902
26163,-73.74637,40.73965,4,32284
26164,-73.743857,40.7400918,2,6008
26165,-73.8241214,40.7215293,7,48422
26166,-73.8277093,40.7816918,2,20034
26167,-73.728568,40.752177,5,39857
26168,-73.726931,40.753446,2,20035
26169,-73.725989,40.753972,5,39160
26170,-73.725211,40.754385,2,30822
26171,-73.724432,40.754798,8,49096
26172,-73.7236744,40.7552196,1,9989
26173,-73.7232752,40.7551928,2,26700
26174,-73.7169066,40.7614422,4,29140
26175,-73.883476,40.7440662,3,33591
26176,-73.883015,40.744653,4,41644
26177,-73.88257,40.745232,6,49829
26178,-73.8821161,40.7458362,1,13725
26179,-73.922868,40.554939,1,839
26180,-73.747267,40.778407,2,17044
26181,-73.7663463,40.6618497,3,30823
26182,-73.766407,40.6622257,2,6009
26183,-73.7664433,40.6623811,1,840
26184,-73.7667876,40.6621932,1,3772
26185,-73.788119,40.7210752,1,26416
26186,-73.787894,40.72201,5,45053
26187,-73.786099,40.723928,1,29141
26188,-73.784829,40.724927,8,50219
26189,-73.782555,40.725882,1,30824
26190,-73.910098,40.556848,1,841
26191,-73.913192,40.556485,6,42175
26192,-73.913187,40.556829,5,41645
26193,-73.924504,40.559185,1,12191
26194,-73.924169,40.5591278,2,33592
26195,-73.923554,40.559032,1,14061
26196,-73.922758,40.558906,1,4477
26197,-73.922243,40.558826,11,50603
26198,-73.921777,40.558751,3,35765
26199,-73.921427,40.558693,4,36688
26200,-73.920788,40.558588,6,41079
26201,-73.920293,40.558509,2,18485
26202,-73.919807,40.55841,5,38416
26203,-73.919321,40.558306,1,16049
26204,-73.918841,40.55819,2,20309
26205,-73.918358,40.558033,3,32285
26206,-73.917418,40.557778,7,42659
26207,-73.916389,40.557484,1,20135
26208,-73.915921,40.557338,3,30825
26209,-73.914947,40.557141,4,33593
26210,-73.8481361,40.7176893,3,28293
26211,-73.8465764,40.718919,1,6010
26212,-73.846592,40.719936,2,13726
26213,-73.902062,40.780123,1,842
26214,-73.9008727,40.7792827,2,6011
26215,-73.8994331,40.77828,1,4108
26216,-73.898705,40.777758,4,37582
26217,-73.897981,40.777253,5,41646
26218,-73.8972811,40.7767586,1,20036
26219,-73.896565,40.776247,4,41080
26220,-73.8951433,40.7752508,1,8445
26221,-73.8902958,40.7732318,5,43534
26222,-73.8895787,40.773084,1,5453
26223,-73.797432,40.780681,1,21099
26224,-73.7951498,40.7805049,1,843
26225,-73.794636,40.780461,10,52746
26226,-73.7940706,40.7804248,18,55448
26227,-73.791326,40.78077,6,45662
26228,-73.8216621,40.7826003,1,10903
26229,-73.818881,40.782378,4,41647
26230,-73.814104,40.782,10,52699
26231,-73.811912,40.781827,2,38417
26232,-73.807262,40.781455,9,52640
26233,-73.8057856,40.7813484,1,844
26234,-73.8414222,40.5784397,5,43111
26235,-73.8405974,40.5787071,8,48943
26236,-73.911162,40.712214,1,8446
26237,-73.909963,40.711057,22,55922
26238,-73.909222,40.710621,3,41081
26239,-73.907741,40.709744,1,26417
26240,-73.907,40.709306,16,55209
26241,-73.905517,40.708428,4,45958
26242,-73.904777,40.70799,1,13727
26243,-73.904033,40.707551,3,40485
26244,-73.903257,40.707131,4,44716
26245,-73.7223043,40.7531345,1,10904
26246,-73.7232276,40.7531543,2,33594
26247,-73.728291,40.747459,10,52700
26248,-73.7295164,40.74786,4,34711
26249,-73.800827,40.74893,3,28020
26250,-73.799896,40.748856,6,45959
